Name;Brand;Price;Ram;CPU;GPU;Display;Storage
Lenovo ThinkPad P15v Gen 2;Lenovo;179977;16;4084,383139;0;28,75459559;1097,142857
Dell Latitude 5410;Dell;127500;16;3016,178006;0;32,40413851;548,5714286
Acer Swift 3 (SF314-54);Acer;39900;4;1301,721493;11,87519483;32,40413851;274,2857143
Lenovo ThinkPad T15 Gen 1;Lenovo;103093;8;2863,930104;0;28,75459559;548,5714286
Lenovo ThinkPad P52;Lenovo;129900;16;3107,567489;0;28,75459559;1097,142857
Lenovo ideapad 710S;Lenovo;57900;8;0;0;34,48901403;1097,142857
Microsoft Surface Book (+ Performance Base);Microsoft;247400;16;0;0;81,64652653;1097,142857
Lenovo Yoga 7 14;Lenovo;99900;12;3279,528958;0;32,40413851;1097,142857
Dell Latitude 7520;Dell;108800;16;3541,147462;0;28,75459559;1097,142857
HP 15 (15-ay);HP;70999;8;0;9,91605402;11,27864112;466,6666667
Lenovo Flex 5;Lenovo;85500;8;2538,096249;0;32,40413851;548,5714286
Dell Inspiron 7370;Dell;36900;8;2538,096249;11,87519483;34,48901403;548,5714286
Lenovo IdeaPad Flex 3 Chromebook 15;Lenovo;33900;8;2227,802569;9,369394843;28,75459559;137,1428571
Acer Aspire 5;Acer;59900;16;2278,13363;11,04833338;28,75459559;1097,142857
ASUS ZenBook Pro Duo 15;ASUS;349499;16;4681,425152;0;121,8354072;17142,85714
HP 15;HP;133999;32;3540,616004;0;11,27864112;4285,714286
HP 17;HP;201400;32;3279,528958;52,01423462;25,98752411;933,3333333
HP 14;HP;31499;4;1810,088487;2,637128693;11,52745777;137,1428571
Acer Aspire 5;Acer;52900;8;2278,13363;11,04833338;28,75459559;548,5714286
ASUS ZenBook Pro Duo 15;ASUS;196999;16;4681,425152;0;121,8354072;2142,857143
ASUS ZenBook Pro Duo 15;ASUS;264999;32;4869,93085;0;121,8354072;4285,714286
HP 17;HP;131500;16;3279,528958;0;11,54554906;2142,857143
ASUS ROG Strix G17;ASUS;309499;32;6427,280758;0;77,71559443;4285,714286
ASUS ROG Strix G17 G713P;ASUS;209900;32;6427,280758;0;77,71559443;2142,857143
Acer Aspire 5;Acer;129900;36;3540,616004;0;25,98752411;4285,714286
MSI Bravo 17;MSI;194900;64;4346,787533;0;43,98752411;8571,428571
Dell XPS 9520;Dell;187900;48;4681,425152;0;30,95941742;4285,714286
HP 14;HP;34900;16;1810,088487;2,637128693;11,52745777;137,1428571
HP 14;HP;34199;16;1810,088487;2,637128693;11,52745777;137,1428571
HP 15;HP;44900;12;3059,796176;0;28,75459559;548,5714286
Acer Aspire 5;Acer;94900;16;4233,092812;0;28,75459559;1097,142857
Lenovo ThinkPad T14s Gen 2;Lenovo;134900;16;3540,616004;0;32,40413851;1097,142857
Lenovo IdeaPad 3 14;Lenovo;87999;36;2809,54399;0;32,40413851;4285,714286
HP 15;HP;103900;64;3279,528958;0;28,75459559;4285,714286
HP 15;HP;87900;32;3279,528958;0;28,75459559;4285,714286
Lenovo ThinkPad T14s Gen 2;Lenovo;134900;16;3540,616004;0;32,40413851;1097,142857
Lenovo IdeaPad 3i 14;Lenovo;97900;32;3540,616004;0;32,40413851;4285,714286
Lenovo IdeaPad 3 14;Lenovo;104900;36;3540,616004;0;13,20059122;4285,714286
Lenovo IdeaPad 3 14;Lenovo;67999;12;3370,678745;0;13,20059122;1097,142857
Acer Aspire 5;Acer;146900;64;3924,666866;0;28,75459559;8571,428571
Acer Aspire 5;Acer;97900;16;3924,666866;0;28,75459559;4285,714286
Acer Predator Triton 500 SE;Acer;800900;64;4084,383139;0;69,11684783;17142,85714
HP 14;HP;69900;32;3370,678745;0;11,52745777;2142,857143
HP 14;HP;49999;16;1810,088487;2,637128693;11,52745777;137,1428571
Lenovo ThinkPad P14s Gen 2;Lenovo;141900;24;3541,147462;0;32,40413851;4285,714286
MSI Katana GF66;MSI;184900;32;4681,425152;0;46,75459559;4285,714286
HP 15;HP;55656;20;3059,796176;0;11,27864112;1097,142857
ASUS Vivobook 17X;ASUS;62900;40;3811,785213;0;25,98752411;1097,142857
ASUS Vivobook 17X;ASUS;69900;24;3811,785213;0;25,98752411;4285,714286
HP Victus 16;HP;153999;32;4869,93085;0;84,83353837;2142,857143
ASUS ROG Zephyrus G14;ASUS;267900;32;5058,005254;0;78,02364865;8571,428571
Lenovo ThinkPad P15v Gen 3;Lenovo;130900;16;3962,122435;0;28,75459559;2142,857143
HP Pavilion 15;HP;114900;24;4233,092812;35,83013859;28,75459559;2142,857143
MSI Katana 15;MSI;217999;32;4491,934191;0;46,75459559;2142,857143
ASUS VivoBook 15;ASUS;58999;20;3059,796176;0;28,75459559;1097,142857
ASUS VivoBook 15;ASUS;51999;12;3059,796176;0;28,75459559;548,5714286
ASUS TUF Dash F15;ASUS;119888;32;0;0;46,75459559;4285,714286
HP ENVY 17;HP;164999;32;4814,25426;0;25,98752411;4285,714286
HP 15;HP;90999;16;3059,796176;0;11,27864112;1097,142857
Dell XPS 9720;Dell;361900;16;4681,425152;0;86,23762376;17142,85714
Lenovo Yoga 6 13;Lenovo;79900;8;3035,951897;0;34,48901403;1097,142857
Acer Nitro 5;Acer;295999;64;4300,124315;0;66,68834842;8571,428571
Dell G15 5520;Dell;149900;32;4681,425152;0;51,25459559;4285,714286
Lenovo ThinkPad E14 Gen 3;Lenovo;154199;12;3370,678745;0;32,40413851;4285,714286
Acer Aspire 5;Acer;110400;20;3540,616004;0;28,75459559;1097,142857
HP 17;HP;101900;32;4233,092812;0;25,98752411;2142,857143
HP 17;HP;158900;16;4233,092812;0;25,98752411;17142,85714
HP 15;HP;163999;64;3540,616004;0;28,75459559;4285,714286
HP 15;HP;50900;16;3059,796176;0;11,27864112;1097,142857
Dell G15 5520;Dell;151900;64;4349,913606;0;41,61173845;4285,714286
ASUS Vivobook 15;ASUS;61900;16;3816,327145;0;12,67922794;548,5714286
AORUS 15;Aorus;572400;32;4681,425152;0;66,68834842;17142,85714
Dell Latitude 5530;Dell;88900;16;4003,888418;0;11,27864112;2142,857143
Acer Aspire 3;Acer;35900;12;2253,440028;11,04833338;11,52745777;548,5714286
Dell Inspiron 3520;Dell;109900;16;3979,729698;0;41,61173845;2142,857143
Dell Inspiron 3520;Dell;71900;32;3279,528958;0;28,75459559;4285,714286
Dell Inspiron 3520;Dell;46999;8;3279,528958;0;28,75459559;548,5714286
ASUS TUF Gaming A17;ASUS;129900;32;3218,115158;0;43,98752411;4285,714286
HP 17;HP;133900;48;3940,228791;0;11,54554906;4285,714286
HP 15;HP;34999;8;3626,688457;0;28,75459559;274,2857143
HP 17;HP;58999;8;612,3282582;0;11,54554906;548,5714286
ASUS ProArt Studiobook 16;ASUS;242900;64;6233,667213;0;105,4318711;2142,857143
Dell G15 5520;Dell;119900;16;4349,913606;0;41,61173845;1097,142857
MSI Titan GT77;MSI;666499;128;6233,667213;0;94,73457088;8571,428571
HP ENVY 17;HP;149900;16;3979,729698;35,83013859;25,98752411;2142,857143
Lenovo IdeaPad 3i 15;Lenovo;89900;24;3801,171177;0;28,75459559;2142,857143
MSI Creator M16;MSI;251900;64;4653,218538;0;46,61684783;8571,428571
Acer Predator Helios 300;Acer;265900;16;4681,425152;0;82,75977699;1097,142857
Acer Nitro 5;Acer;131900;16;4084,383139;0;46,75459559;2142,857143
HP 15;HP;221500;64;3279,528958;0;11,27864112;466,6666667
Lenovo ThinkPad L15 Gen 1;Lenovo;236900;64;3035,951897;0;28,75459559;2142,857143
HP 17;HP;75901;16;4233,092812;0;25,98752411;2142,857143
Acer Aspire 7;Acer;105999;16;4180,505353;0;46,75459559;1097,142857
Acer Nitro 5;Acer;180499;16;4300,124315;0;66,68834842;1097,142857
Acer Nitro 5;Acer;177999;16;4300,124315;0;66,68834842;1097,142857
Acer Aspire 7;Acer;132999;16;4180,505353;0;46,75459559;2142,857143
HP 17;HP;109900;16;4233,092812;0;11,54554906;2142,857143
ASUS Vivobook 16X;ASUS;145900;8;5209,731613;0;42,99640916;2142,857143
Lenovo ThinkPad E14 Gen 4;Lenovo;113999;12;3704,222483;0;32,40413851;2142,857143
Lenovo ThinkPad E14 Gen 3;Lenovo;121499;40;3370,678745;0;32,40413851;2142,857143
Lenovo ThinkPad E14 Gen 3;Lenovo;166900;12;3370,678745;0;32,40413851;4285,714286
Lenovo ThinkPad E14 Gen 3;Lenovo;169699;12;3370,678745;0;32,40413851;4285,714286
Lenovo ThinkPad E15 Gen 4;Lenovo;112499;8;3924,666866;0;28,75459559;1097,142857
Lenovo ThinkPad E15 Gen 4;Lenovo;81900;16;3924,666866;0;28,75459559;548,5714286
Dell Inspiron 3510;Dell;56499;32;1995,100202;2,637128693;11,27864112;1097,142857
LG gram 16 2-in-1;LG;159900;16;4180,505353;0;46,61684783;2142,857143
Dell Inspiron 5425;Dell;72999;16;3924,666866;0;35,03800676;1097,142857
ASUS VivoBook 15;ASUS;47999;8;2718,602419;0;12,67922794;274,2857143
Acer Predator Triton 300;Acer;149900;16;4084,383139;0;46,75459559;2142,857143
Acer Predator Helios 300;Acer;187999;64;4681,425152;0;51,25459559;4285,714286
HP 14;HP;88900;16;4233,092812;0;32,40413851;2142,857143
ASUS ZenBook Pro 15;ASUS;158900;16;4221,914683;0;36,79227941;1097,142857
Acer Aspire 5;Acer;81500;16;3279,528958;0;32,40413851;933,3333333
Dell Vostro 3520;Dell;95900;16;3979,729698;0;28,75459559;2142,857143
GIGABYTE AERO 16;Gigabyte;511900;64;4681,425152;0;129,5652174;17142,85714
GIGABYTE AERO 16;Gigabyte;247400;32;4681,425152;0;129,5652174;8571,428571
HP 17;HP;76499;16;612,3282582;0;11,54554906;2142,857143
HP ProBook 450 G9;HP;166900;64;3979,729698;0;28,75459559;8571,428571
HP OMEN 16;HP;222900;64;5139,135439;0;84,83353837;4285,714286
HP OMEN 16;HP;180900;16;5139,135439;0;84,83353837;2142,857143
Acer Chromebook Spin 311;Acer;27900;4;391,0246966;0;25,09967796;137,1428571
Acer Chromebook Spin 311;Acer;29900;4;391,0246966;0;25,09967796;137,1428571
HP ZBook Firefly 16 G9;HP;272900;64;4180,505353;0;30,1392663;1097,142857
MSI Sword 15;MSI;231999;16;4491,934191;0;46,75459559;4285,714286
MSI Cyborg 15;MSI;172900;32;5157,914468;0;46,75459559;4285,714286
HP 14;HP;62900;32;3059,796176;0;11,52745777;4285,714286
HP 17;HP;95900;16;3801,171177;0;25,98752411;2142,857143
HP 15;HP;93499;8;3801,171177;0;28,75459559;1097,142857
HP 15;HP;97900;32;3279,528958;0;12,67922794;548,5714286
HP ZBook Firefly 14 G8;HP;303500;64;3279,528958;0;32,40413851;17142,85714
HP 14;HP;24999;4;1810,088487;2,637128693;11,52745777;137,1428571
HP ENVY 17;HP;187900;64;4814,25426;0;25,98752411;8571,428571
HP 15;HP;52900;8;3704,222483;0;28,75459559;274,2857143
Dell G16 7630;Dell;246900;48;6008,136783;0;69,11684783;4285,714286
ASUS ROG Strix G16;ASUS;544999;64;5157,914468;0;52,6392663;17142,85714
MSI Stealth GS77;MSI;301900;64;4869,93085;0;43,98752411;17142,85714
HP Pavilion 15;HP;110900;32;4233,092812;35,83013859;28,75459559;2142,857143
MSI Katana 15;MSI;204999;32;4491,934191;0;46,75459559;2142,857143
LG gram 13;LG;84900;8;2997,396818;0;34,48901403;2142,857143
HP 15;HP;182999;32;3540,616004;0;11,27864112;8571,428571
HP 15;HP;172900;64;3279,528958;0;28,75459559;1097,142857
HP Victus 15;HP;161999;32;4491,934191;0;46,75459559;4285,714286
Lenovo ThinkPad P14s Gen 2;Lenovo;157443;24;3541,147462;0;32,40413851;8571,428571
LG Gram 15;LG;111900;16;3279,528958;0;28,75459559;1097,142857
ASUS ROG Zephyrus G14;ASUS;424500;48;5058,005254;0;78,02364865;8571,428571
MSI GP66 Leopard;MSI;259400;64;4084,383139;0;46,75459559;1097,142857
MSI GP66 Leopard;MSI;343400;32;4084,383139;0;46,75459559;4285,714286
MSI GP66 Leopard;MSI;462900;16;4084,383139;0;46,75459559;17142,85714
HP Pavilion 15;HP;96900;16;3979,729698;0;28,75459559;1097,142857
HP OMEN 17;HP;169700;32;4681,425152;0;61,64416586;2142,857143
MSI Katana 15;MSI;190499;64;4653,218538;0;46,75459559;4285,714286
ASUS ROG Strix G16;ASUS;264900;64;5157,914468;0;52,6392663;8571,428571
Dell Inspiron 3520;Dell;64999;16;3279,528958;0;28,75459559;2142,857143
HP ProBook 440 G8;HP;397900;32;3279,528958;0;32,40413851;17142,85714
MSI Cyborg 15;MSI;125888;16;4491,934191;0;46,75459559;2142,857143
ASUS Zenbook 14X;ASUS;111900;16;4814,25426;0;88,05533439;2142,857143
ASUS Zenbook 14X;ASUS;157900;16;4814,25426;0;100,9124773;8571,428571
ASUS Creator Laptop Q;ASUS;142900;32;4653,218538;0;36,79227941;4285,714286
MSI Prestige 14;MSI;164999;32;4318,567561;0;32,40413851;8571,428571
Acer Predator Triton 300;Acer;209999;64;4084,383139;0;46,75459559;4285,714286
ASUS ROG Strix G15;ASUS;139999;32;3553,238314;0;46,75459559;4285,714286
HP 14;HP;77900;16;4233,092812;0;32,40413851;1097,142857
ASUS Vivobook 17X;ASUS;98900;24;3940,228791;0;25,98752411;2142,857143
ASUS ROG Zephyrus G15;ASUS;188900;32;0;0;66,68834842;2142,857143
ASUS ROG Zephyrus G15;ASUS;182900;24;0;0;66,68834842;2142,857143
ASUS ROG Zephyrus G15;ASUS;171900;16;0;0;66,68834842;2142,857143
ASUS ROG Strix SCAR 15;ASUS;229900;32;4221,914683;0;80,18316702;4285,714286
ASUS ROG Strix SCAR 15;ASUS;257999;64;4221,914683;0;80,18316702;8571,428571
LG gram 13;LG;74900;8;2997,396818;0;34,48901403;548,5714286
MSI Raider GE78;MSI;452999;64;6233,667213;0;81,92538897;2142,857143
ASUS TUF Gaming A17;ASUS;190500;32;4346,787533;0;43,98752411;8571,428571
HP ENVY x360 15;HP;129999;32;3979,729698;0;28,75459559;2142,857143
HP OMEN 17;HP;272999;64;5139,135439;0;61,64416586;4285,714286
ASUS TUF Gaming A17;ASUS;154900;32;4300,124315;0;43,98752411;2142,857143
Apple MacBook Pro 13;Apple;189743;16;0;0;59,75997046;2142,857143
Lenovo ThinkPad P16 Gen 1;Lenovo;173077;32;5069,147109;0;93,69565217;2142,857143
Lenovo ThinkBook 13s Gen 4;Lenovo;70600;8;3932,606287;46,20159819;37,36798375;548,5714286
Lenovo Yoga 9i 14;Lenovo;199999;16;4180,505353;0;158,6486486;4285,714286
Dell Latitude 5530;Dell;99819;16;3816,327145;0;28,75459559;548,5714286
MSI Raider GE78;MSI;573999;32;6233,667213;0;81,92538897;8571,428571
Lenovo IdeaPad 5 15;Lenovo;56908;8;3924,666866;0;28,75459559;1097,142857
HP 15;HP;52900;16;2031,015312;3,885266483;11,27864112;1097,142857
Lenovo ThinkPad P15 Gen 2;Lenovo;359900;64;819,2493819;0;88,28478507;4285,714286
MSI GE76 Raider;MSI;129997;16;4084,383139;0;43,98752411;2142,857143
HP EliteBook 840 G8;HP;161900;32;3279,528958;0;32,40413851;4285,714286
HP 15;HP;261499;16;3540,616004;0;11,27864112;17142,85714
HP Victus 15;HP;131999;64;0;0;46,75459559;4285,714286
HP ENVY x360 15;HP;139999;32;3979,729698;0;28,75459559;4285,714286
HP 250 G9;HP;83900;16;3979,729698;0;28,75459559;2142,857143
Acer Aspire 5;Acer;163900;8;3540,616004;0;28,75459559;8571,428571
HP OMEN 16;HP;284900;32;4036,075533;0;45,84613832;8571,428571
Acer Aspire 5;Acer;72199;16;3924,666866;0;28,75459559;1097,142857
HP Dragonfly Pro Chromebook;HP;99999;16;3801,171177;0;55,52364865;548,5714286
HP Pavilion 15;HP;89999;8;0;0;28,75459559;274,2857143
MSI Katana 15;MSI;147900;16;4491,934191;0;46,75459559;2142,857143
HP 17;HP;74499;16;3279,528958;0;25,98752411;548,5714286
Lenovo IdeaPad 1 15;Lenovo;47900;12;408,6916602;11,04833338;11,27864112;548,5714286
Dell XPS 9520;Dell;236900;32;4681,425152;0;30,95941742;2142,857143
Dell Inspiron 3520;Dell;76900;64;3279,528958;0;28,75459559;4285,714286
Dell Inspiron 3520;Dell;65900;32;3279,528958;0;28,75459559;2142,857143
Dell Inspiron 3520;Dell;96900;16;3979,729698;0;28,75459559;2142,857143
Dell Inspiron 3520;Dell;56900;8;3279,528958;0;28,75459559;548,5714286
LG gram 15;LG;159900;16;4180,505353;0;28,75459559;2142,857143
Dell Inspiron 7425 2-in-1;Dell;124900;24;3924,666866;0;35,03800676;2142,857143
ASUS ROG Strix G15;ASUS;122900;16;3553,238314;0;46,75459559;2142,857143
Acer Aspire 3;Acer;74900;16;3801,171177;0;28,75459559;548,5714286
Dell Inspiron 3525;Dell;57900;16;2253,440028;11,04833338;28,75459559;1097,142857
Dell Inspiron 3520;Dell;95999;32;3979,729698;0;28,75459559;2142,857143
Acer Aspire 3;Acer;108999;8;2797,348377;7,307845952;28,75459559;4285,714286
Acer Aspire 3;Acer;110999;8;2797,348377;7,307845952;28,75459559;4285,714286
ASUS ROG Strix G16;ASUS;214900;32;5157,914468;0;52,6392663;2142,857143
ASUS ROG Strix G16;ASUS;254900;64;5157,914468;0;52,6392663;8571,428571
ASUS ROG Strix G15;ASUS;127900;16;4300,124315;0;66,68834842;1097,142857
Lenovo ThinkPad T14 Gen 2;Lenovo;116999;20;0;0;32,40413851;4285,714286
Lenovo IdeaPad 3 14;Lenovo;56900;12;3138,054716;0;32,40413851;548,5714286
Dell Inspiron 5620;Dell;84900;64;3801,171177;0;30,1392663;4285,714286
Dell Inspiron 5620;Dell;82999;64;3801,171177;0;30,1392663;2142,857143
HP ENVY 16;HP;195900;64;5209,731613;0;59,47399068;4285,714286
Acer Aspire 5;Acer;94900;24;3138,054716;0;28,75459559;2142,857143
Lenovo Legion Pro 5i 16;Lenovo;220900;64;5139,135439;0;69,11684783;2142,857143
Lenovo Legion 5i Pro 16;Lenovo;212900;64;4681,425152;0;69,11684783;4285,714286
GIGABYTE AERO 16;Gigabyte;287900;32;4681,425152;0;129,5652174;8571,428571
GIGABYTE AERO 16;Gigabyte;207400;32;4681,425152;0;129,5652174;1097,142857
GIGABYTE AERO 16;Gigabyte;225400;32;4681,425152;0;129,5652174;4285,714286
MSI Sword 15;MSI;392900;16;4084,383139;0;46,75459559;17142,85714
MSI Katana 15;MSI;350999;32;4491,934191;0;46,75459559;17142,85714
HP Pavilion 15;HP;134900;64;4233,092812;0;28,75459559;2142,857143
HP Pavilion 15;HP;104900;16;4233,092812;0;28,75459559;1097,142857
Acer Chromebook Spin 314;Acer;31378;4;2227,802569;9,369394843;11,52745777;274,2857143
HP Pavilion 15;HP;111900;16;4233,092812;35,83013859;28,75459559;4285,714286
HP Pavilion 15;HP;161900;64;4233,092812;35,83013859;28,75459559;8571,428571
HP Pavilion 15;HP;109900;24;4233,092812;35,83013859;28,75459559;2142,857143
LG Gram 15;LG;104900;16;3279,528958;0;28,75459559;1097,142857
Acer Nitro 5;Acer;149998;64;4300,124315;0;66,68834842;4285,714286
MSI Thin GF63;MSI;109999;16;0;0;46,75459559;1097,142857
Acer Chromebook Spin 514;Acer;42999;8;0;11,04833338;32,40413851;274,2857143
Samsung Chromebook 4;Samsung;16900;4;1995,100202;2,637128693;12,15709685;68,57142857
HP Victus 15;HP;129900;16;4491,934191;0;46,75459559;2142,857143
HP 14;HP;38900;16;1995,100202;2,637128693;11,52745777;137,1428571
Lenovo IdeaPad Flex 5 16;Lenovo;109900;16;3979,729698;0;46,61684783;2142,857143
Lenovo ThinkPad T14s Gen 3;Lenovo;149900;16;3979,980788;63,58877556;35,03800676;4285,714286
HP 17;HP;104900;32;4233,092812;0;25,98752411;466,6666667
HP 15;HP;52900;16;3059,796176;0;11,27864112;2142,857143
HP 17;HP;198900;32;3540,616004;0;11,54554906;466,6666667
MSI Raider GE76;MSI;242999;64;4869,93085;0;43,98752411;8571,428571
HP 15;HP;88900;16;4180,505353;0;28,75459559;2142,857143
HP Victus 15;HP;83887;32;0;0;28,75459559;2142,857143
HP 15;HP;41999;8;2718,602419;0;11,27864112;274,2857143
Lenovo Legion 5 Pro 16;Lenovo;135900;16;4036,075533;0;69,11684783;2142,857143
ASUS ROG Strix SCAR 17;ASUS;289900;32;6427,280758;0;77,71559443;2142,857143
Dell Latitude 7420;Dell;79900;16;3357,616209;0;32,40413851;548,5714286
HP 15;HP;36999;8;2031,015312;3,885266483;11,27864112;548,5714286
ASUS TUF Gaming A17;ASUS;84900;32;3218,115158;0;43,98752411;2142,857143
HP 14;HP;34999;16;1810,088487;2,637128693;11,52745777;137,1428571
HP 14;HP;40900;8;2253,440028;11,04833338;11,52745777;548,5714286
ASUS Vivobook 17;ASUS;89900;36;2849,668235;0;11,54554906;2142,857143
ASUS ROG Zephyrus G14;ASUS;129900;40;764,2041934;0;50,40413851;2142,857143
Dell Vostro 3520;Dell;99900;24;3979,729698;0;28,75459559;2142,857143
Lenovo IdeaPad 3 14;Lenovo;69199;12;2809,54399;0;13,20059122;2142,857143
HP ENVY 16;HP;231900;64;5209,731613;0;59,47399068;8571,428571
Lenovo ThinkBook 13x Gen 2;Lenovo;144900;16;3979,729698;0;59,75997046;4285,714286
Lenovo ThinkBook 13x Gen 2;Lenovo;129900;16;3979,729698;0;59,75997046;2142,857143
HP ENVY 17;HP;210900;40;4233,092812;0;25,98752411;8571,428571
HP 17;HP;84900;32;3966,329123;0;25,98752411;2142,857143
HP 17;HP;98900;24;3966,329123;0;25,98752411;4285,714286
Dell Inspiron 5620;Dell;147900;32;4180,505353;11,61820242;30,1392663;2142,857143
Dell Inspiron 5620;Dell;134900;16;4180,505353;11,61820242;30,1392663;2142,857143
MSI Sword 15;MSI;193900;32;4084,383139;0;46,75459559;2142,857143
MSI Sword 15;MSI;192900;16;4084,383139;0;46,75459559;4285,714286
Lenovo IdeaPad 3 15;Lenovo;79900;16;3801,171177;0;28,75459559;1097,142857
MSI Pulse GL66;MSI;184999;16;4681,425152;0;46,75459559;2142,857143
Lenovo IdeaPad Flex 5 16;Lenovo;89900;16;3979,729698;0;46,61684783;4285,714286
MSI GP66 Leopard;MSI;346900;32;4084,383139;0;46,75459559;4285,714286
MSI GP66 Leopard;MSI;202900;16;4084,383139;0;46,75459559;1097,142857
MSI GP66 Leopard;MSI;269900;32;4084,383139;0;46,75459559;2142,857143
HP ProBook 440 G9;HP;86900;8;3801,171177;0;32,40413851;2142,857143
Acer Aspire 5;Acer;106900;24;3924,666866;0;28,75459559;4285,714286
Acer Aspire 5;Acer;79900;16;3924,666866;0;28,75459559;1097,142857
Acer Aspire 5;Acer;90900;16;3924,666866;0;28,75459559;2142,857143
Acer Aspire 5;Acer;110900;32;3924,666866;0;28,75459559;4285,714286
Acer Predator Triton 300;Acer;146999;24;4084,383139;0;46,75459559;2142,857143
Lenovo ThinkPad P14s Gen 2;Lenovo;173900;48;3541,147462;0;32,40413851;8571,428571
Lenovo ThinkPad P14s Gen 2;Lenovo;150999;32;3541,147462;0;32,40413851;8571,428571
MSI GF65 Thin;MSI;94999;8;2375,457837;0;41,61173845;1097,142857
HP ProBook 450 G9;HP;114900;24;3979,729698;0;28,75459559;2142,857143
Lenovo ThinkPad T14s Gen 2;Lenovo;135900;16;3540,616004;0;32,40413851;2142,857143
Lenovo IdeaPad 3i 14;Lenovo;67999;12;3540,616004;0;13,20059122;1097,142857
ASUS ROG Zephyrus G15;ASUS;164900;16;0;0;66,68834842;1097,142857
ASUS VivoBook 14;ASUS;39995;16;3059,796176;0;11,52745777;548,5714286
ASUS ROG Zephyrus G15;ASUS;201999;40;0;0;66,68834842;4285,714286
ASUS Zenbook 14X;ASUS;120999;16;4814,25426;0;88,05533439;2142,857143
Acer Aspire 5;Acer;111900;8;3540,616004;0;28,75459559;4285,714286
HP Pavilion 15;HP;102900;64;4233,092812;0;28,75459559;2142,857143
Alienware m15 R7;Alienware;242900;64;4681,425152;0;82,75977699;4285,714286
HP 17;HP;312900;16;3540,616004;0;11,54554906;16285,71429
HP 17;HP;229900;64;3279,528958;52,01423462;25,98752411;4285,714286
HP ENVY 16;HP;184999;32;6008,136783;0;59,47399068;2142,857143
HP ENVY 16;HP;179900;16;6008,136783;0;59,47399068;2142,857143
HP 15;HP;49900;32;3059,796176;0;11,27864112;2142,857143
Acer Aspire 5;Acer;97999;20;3279,528958;0;28,75459559;2142,857143
Lenovo IdeaPad Flex 5 16;Lenovo;79799;16;3979,729698;0;46,61684783;2142,857143
AORUS 15P;Aorus;295900;64;4084,383139;0;80,18316702;2142,857143
HP 17;HP;154999;64;3540,616004;0;25,98752411;4285,714286
Acer Aspire 5;Acer;38979;20;2718,602419;0;28,75459559;548,5714286
